molecule_chembl_id,canonical_smiles,standard_value,standard_units,pIC50
CHEMBL329688,COc1ccc(C2SCC(=O)N2CCN2C(=O)CSC2c2ccc(OC)cc2)cc1,1120.0,nM,5.950781977329818
CHEMBL362149,Cc1cc(=O)c(Oc2ccc(Cl)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1,3380.65,nM,5.470999789582312
CHEMBL183279,COc1ccc(Sc2c(C#N)[nH]c3cc(S(C)(=O)=O)ccc23)c(Cl)c1,330.0,nM,6.481486060122113
CHEMBL362290,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1,20.0,nM,7.698970004336019
CHEMBL363767,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,770.0,nM,6.113509274827518
CHEMBL184281,COc1ccc(Sc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,470.0,nM,6.327902142064283
CHEMBL183653,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccn1,1780.0,nM,5.749579997691106
CHEMBL362138,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1,80.0,nM,7.096910013008056
CHEMBL183970,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,260.0,nM,6.585026652029182
CHEMBL185528,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(Cl)cc1,260.0,nM,6.585026652029182
CHEMBL442036,COc1ccc(Cc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,270.0,nM,6.568636235841013
CHEMBL363756,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccccc1Cl,70.0,nM,7.154901959985743
CHEMBL183930,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1[S+]([O-])c1ccc(F)cc1,40000.0,nM,4.3979400086720375
CHEMBL366306,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1S(=O)(=O)c1ccc(F)cc1,40000.0,nM,4.3979400086720375
CHEMBL184039,COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1,800.0,nM,6.096910013008056
CHEMBL185246,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(C(=O)O)[nH]c2c1,40000.0,nM,4.3979400086720375
CHEMBL366121,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(C(N)=O)[nH]c2c1,1210.0,nM,5.91721462968355
CHEMBL433585,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(C#N)[nH]c2c1,1010.0,nM,5.995678626217358
CHEMBL183101,COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,380.0,nM,6.42021640338319
CHEMBL363741,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C(N)=O)[nH]c2c1,2240.0,nM,5.649751981665837
CHEMBL184436,CNC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,40000.0,nM,4.3979400086720375
CHEMBL184764,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C#N)[nH]c2c1,940.0,nM,6.026872146400302
CHEMBL183294,CS(=O)(=O)c1ccc2c(Sc3ccccc3Cl)c(C#N)[nH]c2c1,130.0,nM,6.886056647693163
CHEMBL362093,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1,30.0,nM,7.522878745280337
CHEMBL184022,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(CO)[nH]c2c1,420.0,nM,6.376750709602099
CHEMBL365436,CC(=O)OCc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccc1Cl,40000.0,nM,4.3979400086720375
CHEMBL359563,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1F,110.0,nM,6.958607314841775
CHEMBL184075,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1,300.0,nM,6.522878745280337
CHEMBL433756,COc1ccc(Oc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,200.0,nM,6.698970004336019
CHEMBL183178,COc1ccc(Oc2c(C)[nH]c3cccc(S(C)(=O)=O)c23)cc1,200.0,nM,6.698970004336019
CHEMBL360343,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1Cl,110.0,nM,6.958607314841775
CHEMBL361055,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1C(=O)c1ccc(F)cc1,660.0,nM,6.180456064458132
CHEMBL264503,CS(=O)(=O)Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccc1Cl,40000.0,nM,4.3979400086720375
CHEMBL183977,COc1ccc(C(=O)c2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,1090.0,nM,5.962573502059376
CHEMBL183088,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)cc2)cc1,14.13,nM,7.849857838151442
CHEMBL185163,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)cc2)cc1,3.981,nM,8.400007822415901
CHEMBL185420,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)c(Cl)c2)cc1,10.0,nM,8.0
CHEMBL362779,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)c(Cl)c2)cc1,1.995,nM,8.700057099977233
CHEMBL188071,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1F,5.012,nM,8.299988937677888
CHEMBL365301,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1F,1.995,nM,8.700057099977233
CHEMBL365252,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1F,20.89,nM,7.680061560019691
CHEMBL182820,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1F,12.88,nM,7.890084136976206
CHEMBL185407,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,19.05,nM,7.720105019988362
CHEMBL184122,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,12.88,nM,7.890084136976206
CHEMBL359586,COc1c(Cl)cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,20.89,nM,7.680061560019691
CHEMBL184498,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1C,12.88,nM,7.890084136976206
CHEMBL184341,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,5.012,nM,8.299988937677888
CHEMBL364166,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1OC,338.84,nM,6.470005326930858
CHEMBL184327,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1OC,64.57,nM,7.189969213594161
CHEMBL183515,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCO3)cc1,12.02,nM,7.92009553233328
CHEMBL365883,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCO3)cc1,3.981,nM,8.400007822415901
CHEMBL365622,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1,6.918,nM,8.160019442321657
CHEMBL184076,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1,3.981,nM,8.400007822415901
CHEMBL362137,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,12.88,nM,7.890084136976206
CHEMBL185547,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,3.02,nM,8.51999305704285
CHEMBL184389,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1C,22.91,nM,7.6399749108106025
CHEMBL184375,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,5.012,nM,8.299988937677888
CHEMBL182695,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,6.026,nM,8.219970872662662
CHEMBL185196,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,3.02,nM,8.51999305704285
CHEMBL364598,CN(C)c1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,7.943,nM,8.100015437450608
CHEMBL363270,CN(C)c1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,6.026,nM,8.219970872662662
CHEMBL365890,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1,338.84,nM,6.470005326930858
CHEMBL186634,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1,32.36,nM,7.489991487059766
CHEMBL184145,CS(=O)(=O)c1ccc(-c2ccc(Cl)c(Cl)c2-c2ccc(F)cc2)cc1,239.88,nM,6.620005959834258
CHEMBL365060,CS(=O)(=O)c1ccc(-c2ccc3c(c2-c2ccc(F)cc2)OCO3)cc1,83.18,nM,7.079981083971085
CHEMBL363102,CS(=O)(=O)c1ccc(-c2c(-c3cccc(F)c3)nn3ncccc23)cc1,34.0,nM,7.468521082957745
CHEMBL365865,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nn3ncccc23)cc1,2.0,nM,8.698970004336019
CHEMBL361472,Cc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,17.0,nM,7.769551078621726
CHEMBL359775,COc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,10.0,nM,8.0
CHEMBL366102,NS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3ncccc23)cc1,10.0,nM,8.0
CHEMBL186632,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,0.44,nM,9.356547323513812
CHEMBL360182,NS(=O)(=O)c1ccc(-c2c(-c3ccc(OC(F)(F)F)cc3)nn3ncccc23)cc1,388.0,nM,6.411168274405792
CHEMBL185621,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,24.0,nM,7.619788758288394
CHEMBL187468,CCc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,48.0,nM,7.318758762624412
CHEMBL188115,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,51.0,nM,7.292429823902063
CHEMBL365267,COc1ccc2c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,26.0,nM,7.585026652029182
CHEMBL184613,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)nn2n1,31.0,nM,7.508638306165727
CHEMBL184187,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(C)cc3)nn2n1,50.0,nM,7.301029995663981
CHEMBL186709,CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,13.0,nM,7.886056647693163
CHEMBL434520,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3nc(S(C)(=O)=O)ccc23)cc1,370.0,nM,6.431798275933005
CHEMBL361494,CCOc1ccc(-c2nn3nc(S(C)(=O)=O)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,264.0,nM,6.578396073130169
CHEMBL183891,CCOc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,43.0,nM,7.366531544420414
CHEMBL365473,CC(C)Oc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,57.0,nM,7.2441251443275085
CHEMBL364804,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,3.0,nM,8.522878745280337
CHEMBL359787,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3ncccc23)cc1,39.0,nM,7.4089353929735005
CHEMBL190011,COC1(c2cc(-c3ccc(S(C)(=O)=O)cc3)n(-c3ccc(C)cc3)n2)CCCO1,1200.0,nM,5.920818753952375
CHEMBL365033,Cc1onc(-c2ccccc2)c1-c1ccccc1,2490.0,nM,5.603800652904264
CHEMBL361504,CCc1onc(-c2ccccc2)c1-c1ccccc1,1490.0,nM,5.826813731587726
CHEMBL442224,Cc1cc(C)c(-c2noc(C)c2-c2ccccc2)c(C)c1,100000.0,nM,4.0
CHEMBL363228,Cc1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL186764,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1,100000.0,nM,4.0
CHEMBL188739,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1Cl,100000.0,nM,4.0
CHEMBL185638,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL185639,Cc1onc(-c2ccc(Cl)o2)c1-c1ccc(S(N)(=O)=O)cc1,100000.0,nM,4.0
CHEMBL186817,COc1cc(OC)c(-c2noc(C)c2-c2ccc(S(N)(=O)=O)cc2)c(OC)c1Cl,100000.0,nM,4.0
CHEMBL189701,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccc(S(N)(=O)=O)cc1,100000.0,nM,4.0
CHEMBL195550,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)S(=O)OC2)cc1,100000.0,nM,4.0
CHEMBL364966,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2C(=O)c2ccccc2)cc1,250.0,nM,6.6020599913279625
CHEMBL365769,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,8.913,nM,8.049976093476673
CHEMBL195825,Cc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,15.85,nM,7.79997073344623
CHEMBL365778,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cccc(F)c2CS3)cc1,20.89,nM,7.680061560019691
CHEMBL363574,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccc(F)c(F)c2CS3)cc1,6.026,nM,8.219970872662662
CHEMBL365603,COc1ccc2c(c1F)CSc1c(C(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,32.36,nM,7.489991487059766
CHEMBL195894,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(C)(=O)=O)cc3)c1-2,75.86,nM,7.119987161633229
CHEMBL611203,COc1ccc2c(c1F)C[S+]([O-])c1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,1513.56,nM,5.820000358220839
CHEMBL381680,CC1([O-])OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1.[Na+],1700.0,nM,5.769551078621726
CHEMBL300982,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,370.0,nM,6.431798275933005
CHEMBL195887,Oc1ccc(-c2nc(-c3ccc(O)cc3Cl)cn2-c2ccc(O)cc2)cc1,11500.0,nM,4.939302159646388
CHEMBL196263,Oc1ccc(-n2cc(-c3ccc(O)cc3Cl)nc2-c2ccc(O)cc2Cl)cc1,9400.0,nM,5.026872146400302
CHEMBL190083,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,123000.0,nM,3.910094888560602
CHEMBL435298,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,910.0,nM,6.040958607678906
CHEMBL371849,COc1ccccc1-n1c(-c2ccc(S(N)(=O)=O)cc2)nc2ccccc21,8000.0,nM,5.096910013008056
CHEMBL436116,NS(=O)(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)cc1,200.0,nM,6.698970004336019
CHEMBL371477,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CF)cc1,2.0,nM,8.698970004336019
CHEMBL196041,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CCF)cc1,8.0,nM,8.096910013008056
CHEMBL200812,C[C@@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@H](C)O1,28.0,nM,7.552841968657781
CHEMBL207594,C[S+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4930.0,nM,5.30715308072277
CHEMBL2096829,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S@+](C)[O-])cc2)cn1,3500.0,nM,5.455931955649724
CHEMBL383092,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S+](C)[O-])cc2)cn1,3700.0,nM,5.431798275933005
CHEMBL3084325,C[S@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,2100.0,nM,5.6777807052660805
CHEMBL426856,C[S@@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4220.0,nM,5.374687549038326
CHEMBL209408,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,200.0,nM,6.698970004336019
CHEMBL208704,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,250.0,nM,6.6020599913279625
CHEMBL2096836,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,270.0,nM,6.568636235841013
CHEMBL2096835,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,1580.0,nM,5.801342913045577
CHEMBL2096834,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2470.0,nM,5.607303046740334
CHEMBL212527,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2100.0,nM,5.6777807052660805
CHEMBL212463,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,570.0,nM,6.2441251443275085
CHEMBL210897,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,670.0,nM,6.173925197299173
CHEMBL209883,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,920.0,nM,6.036212172654444
CHEMBL209689,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,3000.0,nM,5.522878745280337
CHEMBL386992,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,12420.0,nM,4.905878404159439
CHEMBL214710,COc1cc(/N=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,16850.0,nM,4.773400094792643
CHEMBL213267,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,14630.0,nM,4.834755673874689
CHEMBL213326,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1OC,4280.0,nM,5.368556230986828
CHEMBL17161,CSc1cc(N)ccc1/N=N/c1ccc(S(N)(=O)=O)cc1,2040.0,nM,5.690369832574102
CHEMBL377353,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,8890.0,nM,5.051098239029786
CHEMBL215872,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,11340.0,nM,4.945386945443112
CHEMBL212918,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,11070.0,nM,4.955852379121277
CHEMBL213939,CC(C)c1ccc(NC(=O)Oc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2OC(=O)Nc2ccc(C(C)C)cc2)cc1,12370.0,nM,4.907630300370879
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,33150.0,nM,4.4795164672592085
CHEMBL214101,O=C1OCC(c2ccc(-c3nn[nH]n3)cc2)=C1c1ccccc1,1.8,nM,8.744727494896694
CHEMBL213338,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,1.9,nM,8.721246399047171
CHEMBL223529,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,29000.0,nM,4.5376020021010435
CHEMBL220113,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,20000.0,nM,4.698970004336019
CHEMBL376246,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,16000.0,nM,4.795880017344075
CHEMBL386006,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,100000.0,nM,4.0
CHEMBL223619,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,6900.0,nM,5.161150909262744
CHEMBL219893,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,56000.0,nM,4.251811972993799
CHEMBL373819,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,14000.0,nM,4.853871964321762
CHEMBL219885,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,100000.0,nM,4.0
CHEMBL373867,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c(F)c2)cc1,76000.0,nM,4.119186407719209
CHEMBL20403,COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1,100000.0,nM,4.0
CHEMBL375309,COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC,700.0,nM,6.154901959985743
CHEMBL222902,COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,870.0,nM,6.060480747381382
CHEMBL225463,CS(=O)(=O)c1ccc(-n2nc(COc3ccc4c(c3)OCO4)cc2-c2ccccc2)cc1,450.0,nM,6.346787486224656
CHEMBL436494,CCOc1cccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,900.0,nM,6.045757490560675
CHEMBL373434,COc1cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc(OC)c1OC,220.0,nM,6.657577319177793
CHEMBL373514,CS(=O)(=O)c1ccc(-n2nc(COc3cccc(N4CCOCC4)c3)cc2-c2ccccc2)cc1,920.0,nM,6.036212172654444
CHEMBL376711,CS(=O)(=O)c1ccc(-n2nc(COc3cc(F)cc(C#N)c3)cc2-c2ccccc2)cc1,570.0,nM,6.2441251443275085
CHEMBL222531,CS(=O)(=O)c1ccc(-n2nc(COc3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc1,740.0,nM,6.130768280269024
CHEMBL375127,COc1cc(F)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,310.0,nM,6.508638306165727
CHEMBL426571,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)c(Cl)c4)n3)c2)CCOCC1,700.0,nM,6.154901959985743
CHEMBL222732,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)c(C)c4)n3)c2)CCOCC1,410.0,nM,6.3872161432802645
CHEMBL374427,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(N)(=O)=O)cc4)n3)c2)CCOCC1,100.0,nM,7.0
CHEMBL222482,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(OC(F)(F)F)cc4)n3)c2)CCOCC1,820.0,nM,6.086186147616283
CHEMBL222480,COc1ccc(-n2nc(COc3cc(F)cc(C4(OC)CCOCC4)c3)cc2-c2ccccc2)cc1,300.0,nM,6.522878745280337
CHEMBL384659,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)cc4)n3)c2)CCOCC1,930.0,nM,6.031517051446065
CHEMBL222146,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)cc4)n3)c2)CCOCC1,930.0,nM,6.031517051446065
CHEMBL375308,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(F)cc4)n3)c2)CCOCC1,960.0,nM,6.017728766960431
CHEMBL223691,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2)CCOCC1,610.0,nM,6.214670164989233
CHEMBL388628,CS(=O)(=O)Nc1ccncc1Oc1ccccc1Cl,130.0,nM,6.886056647693163
CHEMBL390317,CS(=O)(=O)Nc1ccncc1Oc1cc(Cl)cc(Cl)c1,100000.0,nM,4.0
CHEMBL224201,O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,100000.0,nM,4.0
CHEMBL224693,O=S(=O)(Nc1ccncc1Oc1cccc(Cl)c1)C(F)(F)F,100000.0,nM,4.0
CHEMBL224256,CS(=O)(=O)Nc1ccncc1S(=O)(=O)c1ccccc1,100000.0,nM,4.0
CHEMBL389485,CCCS(=O)(=O)Nc1ccncc1Oc1ccccc1,100000.0,nM,4.0
CHEMBL225236,O=S(=O)(Nc1ccncc1Oc1cc(Cl)cc(Cl)c1)C(F)(F)F,100000.0,nM,4.0
CHEMBL224781,O=S(=O)(Nc1ccncc1[S+]([O-])c1ccccc1)C(F)(F)F,100000.0,nM,4.0
CHEMBL374169,CCCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,9690.0,nM,5.013676222949234
CHEMBL224401,CN(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,47620.0,nM,4.3222106089311385
CHEMBL224400,O=S(=O)(Nc1ccncc1Nc1ccccc1)C(F)(F)F,90.0,nM,7.045757490560675
CHEMBL224612,O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,530.0,nM,6.275724130399211
CHEMBL224122,CS(=O)(=O)Nc1ccncc1Sc1ccccc1,1190.0,nM,5.924453038607469
CHEMBL223655,CCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,3280.0,nM,5.484126156288321
CHEMBL376143,CCS(=O)(=O)Nc1ccncc1Oc1ccccc1,14110.0,nM,4.850472986245652
CHEMBL387879,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,2550.0,nM,5.5934598195660445
CHEMBL225092,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,440.0,nM,6.356547323513812
CHEMBL374168,O=S(=O)(Nc1ccncc1Oc1ccc(Br)cc1)C(F)(F)F,13840.0,nM,4.858863909879261
CHEMBL225113,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1)C(F)(F)F,1530.0,nM,5.815308569182402
